SequenceName	ClusterNumber
KEXV01007062|Brazil|MinasGerais|2014-01-15	-1
KEXV01044739|Brazil|SaoPaulo|2016-01-15	-1
KEXV01036123|Brazil|Para|2016-01-15	-1
KEXV01036955|Brazil|Pernambuco|2016-01-15	-1
KX159050|Romania|2014-01-15	-1
KT203257|Brazil|Parana|Curitiba|2015-01-15	203
KEXV01046621|Brazil|SaoPaulo|2017-01-15	-1
EF379155|Brazil|SantaCatarina|2004-01-15	-1
KEXV01039852|Brazil|RioGrandeDoNorte|2016-01-15	-1
MN971895|Brazil|Maranhao|2017-01-15	-1
KEXV01035257|Brazil|MinasGerais|2017-01-15	-1
AY643221|Brazil|SaoPaulo|2002-01-15	-1
GQ241107|Spain|2006-01-15	-1
KEXV01007268|Brazil|MinasGerais|2015-01-15	93
EU553176|Romania|2005-01-15	-1
JQ083035|Romania|2007-01-15	-1
KEXV01036788|Brazil|Pernambuco|2016-01-15	-1
KEXV01035499|Brazil|MinasGerais|2017-01-15	-1
JX460673|UnitedStates|2011-01-15	-1
MT788030|Italy|2014-01-15	250
GQ848114|Switzerland|2004-01-15	-1
KEXV01044629|Brazil|SaoPaulo|2016-01-15	-1
KT950973|Brazil|Bahia|VerificarCidade|2012-01-15	5
KEXV01032713|Brazil|Bahia|2017-01-15	-1
MN237406|Brazil|SaoPaulo|2015-01-15	266
EU553177|Romania|2005-01-15	349
KEXV01014535|Brazil|SaoPaulo|2014-01-15	-1
KEXV01007071|Brazil|MinasGerais|2014-01-15	-1
AF204045|Romania|1996-01-15	-1
EU553097|Romania|2004-01-15	-1
KEXV01004962|Brazil|Bahia|2015-01-15	130
EF042629|Brazil|RioDeJaneiro|Saquarema|2005-01-15	22
HM191561|Romania|2004-01-15	-1
KX159066|Romania|2014-01-15	-1
KEXV01039072|Brazil|RioDeJaneiro|2017-01-15	-1
KEXV01037152|Brazil|Pernambuco|2017-01-15	-1
KEXV01012030|Brazil|SaoPaulo|2015-01-15	-1
KEXV01011805|Brazil|SaoPaulo|2015-01-15	218
MT788087|Italy|2015-01-15	237
MN236774|Brazil|SaoPaulo|2015-01-15	193
KEXV01029659|Brazil|Pernambuco|2015-01-15	-1
HQ667668|Italy|2009-01-15	236
KJ883093|Spain|2011-01-15	-1
KEXV01045474|Brazil|SaoPaulo|2017-01-15	-1
KM851167|Brazil|Parana|2012-01-15	149
MK177746|Spain|2016-01-15	329
KEXV01005010|Brazil|Bahia|2015-01-15	-1
KEXV01036470|Brazil|Para|2017-01-15	-1
MN485989|Belgium|2016-01-15	-1
EU553065|Romania|2003-01-15	-1
KY581453|Brazil|Bahia|2014-01-15	6
MN133163|Italy|2011-01-15	202
KP231382|Romania|2011-01-15	-1
KJ194790|Romania|2012-01-15	-1
KEXV01033641|Brazil|EspiritoSanto|2017-01-15	-1
EU258055|Brazil|SaoPaulo|2001-01-15	-1
KEXV01007110|Brazil|MinasGerais|2014-01-15	-1
AY643236|Brazil|SaoPaulo|2003-01-15	-1
KEXV01043777|Brazil|SaoPaulo|2016-01-15	-1
MK041560|Brazil|RioDeJaneiro|RioDeJaneiro|2016-01-15	-1
MT741455|FrenchGuiana|2012-01-15	-1
KJ194791|Romania|2012-01-15	-1
KEXV01044835|Brazil|SaoPaulo|2016-01-15	-1
KEXV01039147|Brazil|RioDeJaneiro|2017-01-15	-1
GQ398920|Italy|2005-01-15	192
KEXV01042745|Brazil|Sergipe|2016-01-15	-1
KEXV01035284|Brazil|MinasGerais|2017-01-15	-1
GU121201|Brazil|Bahia|FeiraDeSantana|2007-01-15	-1
KEXV01031107|Brazil|SantaCatarina|2015-01-15	-1
KEXV01030913|Brazil|Parana|2015-01-15	135
KEXV01046553|Brazil|SaoPaulo|2017-01-15	-1
MF109661|UnitedKingdom|2013-01-15	-1
KEXV01034158|Brazil|Goias|2017-01-15	-1
JN937026|Angola|2008-01-15	-1
KEXV01045790|Brazil|SaoPaulo|2017-01-15	-1
KEXV01037834|Brazil|Parana|2016-01-15	-1
KEXV01041534|Brazil|RioGrandeDoSul|2017-01-15	118
KEXV01041278|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01011502|Brazil|SaoPaulo|2014-01-15	21
KEXV01043872|Brazil|SaoPaulo|2016-01-15	-1
MN528220|Brazil|Amapa|2014-01-15	209
KEXV01035051|Brazil|MinasGerais|2017-01-15	-1
KF853668|Angola|2009-01-15	-1
MN236980|Brazil|SaoPaulo|2015-01-15	141
KEXV01046774|Brazil|SaoPaulo|2017-01-15	-1
KEXV01046038|Brazil|SaoPaulo|2017-01-15	-1
KEXV01014467|Brazil|SaoPaulo|2014-01-15	-1
EU553256|Romania|2007-01-15	347
EU189718|Brazil|SaoPaulo|2005-01-15	125
KT355985|Brazil|RioDeJaneiro|RioDeJaneiro|2009-01-15	-1
KF922097|Brazil|RioDeJaneiro|2005-01-15	-1
HM025417|Brazil|SaoPaulo|2007-01-15	-1
KEXV01014431|Brazil|SaoPaulo|2014-01-15	-1
KEXV01030876|Brazil|Parana|2015-01-15	-1
KEXV01006901|Brazil|MinasGerais|2014-01-15	-1
KEXV01037255|Brazil|Pernambuco|2017-01-15	-1
KR066331|Brazil|RioGrandeDoSul|Uruguaiana|2010-01-15	-1
KEXV01007334|Brazil|MinasGerais|2015-01-15	138
KEXV01038867|Brazil|RioDeJaneiro|2016-01-15	56
HM025203|Brazil|SaoPaulo|2006-01-15	-1
KEXV01034738|Brazil|MinasGerais|2016-01-15	-1
KEXV01034083|Brazil|Goias|2017-01-15	-1
MN509159|Brazil|Goias|2014-01-15	-1
MW954811|China|2012-01-15	-1
JQ280936|Romania|2003-01-15	-1
MN014534|Spain|2014-01-15	-1
AF204041|Romania|1993-01-15	-1
KEXV01044636|Brazil|SaoPaulo|2016-01-15	-1
EU553224|Romania|2006-01-15	223
KEXV01007606|Brazil|MinasGerais|2015-01-15	-1
KEXV01006910|Brazil|MinasGerais|2014-01-15	-1
EU553144|Romania|2005-01-15	357
KEXV01039176|Brazil|RioDeJaneiro|2017-01-15	-1
MN237193|Brazil|SaoPaulo|2017-01-15	-1
KEXV01007343|Brazil|MinasGerais|2015-01-15	-1
KEXV01041338|Brazil|RioGrandeDoSul|2017-01-15	-1
MT788272|Italy|2011-01-15	-1
KEXV01035115|Brazil|MinasGerais|2017-01-15	-1
KEXV01034747|Brazil|MinasGerais|2016-01-15	-1
KEXV01016296|Brazil|SaoPaulo|2015-01-15	254
EU258041|Brazil|SaoPaulo|2001-01-15	-1
KEXV01046023|Brazil|SaoPaulo|2017-01-15	-1
EU553145|Romania|2005-01-15	-1
MN236891|Brazil|SaoPaulo|2015-01-15	72
MT571169|UnitedKingdom|2014-01-15	-1
JQ616904|Angola|2009-01-15	-1
KEXV01034284|Brazil|Maranhao|2016-01-15	15
KEXV01036048|Brazil|Para|2016-01-15	-1
KX158998|Romania|2013-01-15	-1
KEXV01044767|Brazil|SaoPaulo|2016-01-15	-1
MN236272|Brazil|SaoPaulo|2014-01-15	-1
KEXV01037435|Brazil|Pernambuco|2017-01-15	-1
KEXV01035341|Brazil|MinasGerais|2017-01-15	-1
KEXV01007352|Brazil|MinasGerais|2015-01-15	-1
KEXV01033755|Brazil|EspiritoSanto|2017-01-15	-1
KEXV01044731|Brazil|SaoPaulo|2016-01-15	301
GQ862308|Brazil|MinasGerais|BeloHorizonte|2004-01-15	-1
JQ083019|Romania|2007-01-15	-1
KEXV01034352|Brazil|Maranhao|2017-01-15	161
KEXV01007594|Brazil|MinasGerais|2015-01-15	-1
KEXV01034756|Brazil|MinasGerais|2016-01-15	-1
KEXV01032734|Brazil|Bahia|2017-01-15	-1
MN236162|Brazil|SaoPaulo|2014-01-15	-1
KEXV01043894|Brazil|SaoPaulo|2016-01-15	-1
KEXV01042304|Brazil|SantaCatarina|2016-01-15	-1
KEXV01039777|Brazil|RioDeJaneiro|2017-01-15	-1
MT571171|UnitedKingdom|2014-01-15	307
MN237434|Brazil|SaoPaulo|2015-01-15	154
KJ883127|Spain|2012-01-15	-1
MN236088|Brazil|SaoPaulo|2014-01-15	-1
KEXV01015504|Brazil|SaoPaulo|2015-01-15	301
KEXV01035839|Brazil|MatoGrosso|2017-01-15	-1
KEXV01044621|Brazil|SaoPaulo|2016-01-15	-1
EU553033|Romania|2003-01-15	-1
MN236597|Brazil|SaoPaulo|2015-01-15	-1
KY581394|Brazil|Alagoas|2014-01-15	-1
MG365763|Brazil|RioDeJaneiro|2001-01-15	-1
KEXV01044547|Brazil|SaoPaulo|2016-01-15	-1
KEXV01042751|Brazil|Sergipe|2016-01-15	-1
AY643243|Brazil|SaoPaulo|2003-01-15	-1
KEXV01043122|Brazil|SaoPaulo|2016-01-15	-1
JN195935|Brazil|SaoPaulo|SaoPaulo|2007-01-15	-1
MF403322|Spain|Valencia|2013-01-15	82
KEXV01035350|Brazil|MinasGerais|2017-01-15	-1
KEXV01033283|Brazil|Ceara|2017-01-15	-1
KX159002|Romania|2013-01-15	-1
KEXV01014453|Brazil|SaoPaulo|2014-01-15	-1
JN029714|Brazil|Bahia|Salvador|2006-01-15	-1
KEXV01046670|Brazil|SaoPaulo|2017-01-15	-1
MF545221|Brazil|MatoGrossoDoSul|2011-01-15	-1
KEXV01039926|Brazil|RioGrandeDoNorte|2016-01-15	-1
EF379163|Brazil|RioGrandeDoSul|2005-01-15	-1
KEXV01046265|Brazil|SaoPaulo|2017-01-15	-1
JN670253|Argentina|2005-01-15	-1
KEXV01036990|Brazil|Pernambuco|2016-01-15	-1
KEXV01015615|Brazil|SaoPaulo|2015-01-15	-1
KEXV01029705|Brazil|Pernambuco|2015-01-15	-1
FJ591738|Brazil|RioDeJaneiro|2006-01-15	-1
EU553049|Romania|2003-01-15	-1
KEXV01043179|Brazil|SaoPaulo|2016-01-15	-1
GQ862341|Brazil|MinasGerais|2004-12-15	-1
KEXV01045392|Brazil|SaoPaulo|2017-01-15	-1
KEXV01044642|Brazil|SaoPaulo|2016-01-15	-1
JQ082995|Romania|2004-01-15	-1
HV0079|Brazil|Bahia|2014-11-07	250
ON989250|Cyprus|2017-01-15	-1
KEXV01039993|Brazil|RioGrandeDoNorte|2017-01-15	-1
KEXV01036248|Brazil|Para|2017-01-15	-1
KJ194774|Romania|2012-01-15	348
OL982322|Spain|2012-01-15	-1
HM102344|Portugal|2003-01-15	-1
KEXV01016061|Brazil|SaoPaulo|2015-01-15	-1
MN509122|Brazil|Goias|2014-01-15	243
KEXV01036922|Brazil|Pernambuco|2016-01-15	94
KEXV01043069|Brazil|SaoPaulo|2016-01-15	-1
GQ400353|Italy|2004-01-15	-1
KEXV01037057|Brazil|Pernambuco|2016-01-15	-1
KJ194775|Romania|2012-01-15	-1
MT571267|UnitedKingdom|2014-01-15	250
KEXV01007628|Brazil|Paraiba|2015-01-15	-1
KEXV01035707|Brazil|MatoGrossoDoSul|2017-01-15	-1
KEXV01033885|Brazil|Goias|2016-01-15	269
MN237388|Brazil|SaoPaulo|2014-01-15	240
EU552980|Romania|2003-01-15	-1
FJ594169|Brazil|Goias|Goiania|2007-01-15	-1
JQ280907|Romania|2007-01-15	-1
KEXV01039807|Brazil|RioDeJaneiro|2017-01-15	-1
KEXV01034783|Brazil|MinasGerais|2016-01-15	-1
KEXV01015967|Brazil|SaoPaulo|2015-01-15	-1
MF434920|Cameroon|2014-01-15	-1
KEXV01034179|Brazil|Goias|2017-01-15	-1
KM284389|Poland|2012-01-15	337
KT427774|Brazil|RioDeJaneiro|2010-01-15	-1
KEXV01035986|Brazil|Para|2016-01-15	204
JX300205|Austria|2007-01-15	-1
KEXV01012211|Brazil|Paraiba|2014-01-15	-1
JQ083018|Romania|2008-01-15	-1
KEXV01036225|Brazil|Para|2017-01-15	-1
LC162168|Japan|2014-01-15	-1
FJ591209|Brazil|Parana|2004-01-15	-1
EU552996|Romania|2003-01-15	296
EU032014|Romania|2006-01-15	351
KEXV01042903|Brazil|SaoPaulo|2016-01-15	-1
KEXV01036621|Brazil|Paraiba|2017-01-15	-1
EU553112|Romania|2005-01-15	-1
KEXV01044988|Brazil|SaoPaulo|2017-01-15	-1
KEXV01033772|Brazil|Goias|2016-01-15	279
KEXV01036546|Brazil|Paraiba|2016-01-15	-1
EU189710|Brazil|SaoPaulo|2005-01-15	-1
KEXV01007106|Brazil|MinasGerais|2014-01-15	93
KF922127|Brazil|RioDeJaneiro|2006-01-15	-1
KEXV01044952|Brazil|SaoPaulo|2017-01-15	-1
KEXV01041269|Brazil|RioGrandeDoSul|2017-01-15	-1
KEXV01037301|Brazil|Pernambuco|2017-01-15	-1
AF075703|Finland|1993-01-15	-1
FJ591658|Brazil|RioDeJaneiro|2005-01-15	-1
KJ883148|Spain|2011-01-15	-1
KEXV01034028|Brazil|Goias|2017-01-15	-1
KEXV01038354|Brazil|RioDeJaneiro|2016-01-15	-1
KEXV01035038|Brazil|MinasGerais|2017-01-15	-1
MT741458|FrenchGuiana|2013-01-15	-1
AY694320|Czechia|2001-01-15	-1
KEXV01044664|Brazil|SaoPaulo|2016-01-15	-1
HM118388|Brazil|SaoPaulo|Santos|2007-01-15	-1
EU553208|Romania|2006-01-15	320
DQ113212|Cuba|2003-01-15	-1
JN010230|Spain|2011-01-15	-1
KU168276|France|2004-01-15	-1
EU553128|Romania|2005-01-15	371
KEXV01036202|Brazil|Para|2017-01-15	-1
AY643250|Brazil|SaoPaulo|2003-01-15	-1
EU553129|Romania|2005-01-15	-1
EU553001|Romania|2003-01-15	323
KEXV01042665|Brazil|SantaCatarina|2017-01-15	-1
EU552936|Romania|2005-01-15	-1
KEXV01038477|Brazil|RioDeJaneiro|2016-01-15	-1
KEXV01015149|Brazil|SaoPaulo|2014-01-15	-1
KEXV01036055|Brazil|Para|2016-01-15	-1
KX159018|Romania|2014-01-15	-1
GU288711|Brazil|SaoPaulo|2004-01-15	84
KEXV01039048|Brazil|RioDeJaneiro|2017-01-15	-1
MN237462|Brazil|SaoPaulo|2015-01-15	-1
KEXV01039790|Brazil|RioDeJaneiro|2017-01-15	-1
KEXV01035319|Brazil|MinasGerais|2017-01-15	-1
KEXV01046493|Brazil|SaoPaulo|2017-01-15	-1
KEXV01035056|Brazil|MinasGerais|2017-01-15	-1
EU553017|Romania|2003-01-15	-1
KEXV01037314|Brazil|Pernambuco|2017-01-15	-1
KEXV01034104|Brazil|Goias|2017-01-15	-1
FJ591796|Brazil|RioDeJaneiro|2006-01-15	-1
KEXV01011897|Brazil|SaoPaulo|2015-01-15	31
MT741474|FrenchGuiana|2017-01-15	-1
KJ194822|Romania|2013-01-15	-1
KJ194742|Romania|2012-01-15	-1
KEXV01044134|Brazil|SaoPaulo|2016-01-15	-1
KEXV01045737|Brazil|SaoPaulo|2017-01-15	-1
MT788154|Italy|2016-01-15	237
KEXV01012191|Brazil|MatoGrosso|2015-01-15	-1
KEXV01044974|Brazil|SaoPaulo|2017-01-15	-1
JX301102|Romania|2007-01-15	173
KEXV01033716|Brazil|EspiritoSanto|2017-01-15	-1
KX888945|Brazil|RioGrandeDoSul|2015-01-15	-1
MG365855|Brazil|RioDeJaneiro|2012-01-15	-1
JN195857|Brazil|SaoPaulo|SaoPaulo|2004-01-15	151
KEXV01005243|Brazil|Goias|2014-01-15	-1
KEXV01012483|Brazil|RioGrandeDoSul|2015-01-15	-1
KEXV01005205|Brazil|Goias|2014-01-15	-1
KEXV01036294|Brazil|Para|2017-01-15	-1
KEXV01008845|Brazil|RioDeJaneiro|2015-01-15	-1
KEXV01042492|Brazil|SantaCatarina|2017-01-15	-1
KEXV01037237|Brazil|Pernambuco|2017-01-15	-1
KJ883132|Spain|2013-01-15	-1
HM534137|Brazil|SaoPaulo|2009-01-15	155
KEXV01031530|Brazil|Amazonas|2016-01-15	-1
KJ194758|Romania|2012-01-15	-1
KF922002|Brazil|RioDeJaneiro|2005-01-15	-1
JQ083062|Romania|2008-01-15	-1
KJ194759|Romania|2012-01-15	-1
KEXV01044560|Brazil|SaoPaulo|2016-01-15	-1
KEXV01029650|Brazil|Pernambuco|2015-01-15	-1
FJ209060|Italy|2006-01-15	-1
MN133208|Italy|2010-01-15	-1
JN010220|Spain|2010-01-15	-1
KEXV01039077|Brazil|RioDeJaneiro|2017-01-15	-1
KEXV01043392|Brazil|SaoPaulo|2016-01-15	32
KEXV01044995|Brazil|SaoPaulo|2017-01-15	-1
KEXV01008535|Brazil|RioDeJaneiro|2015-01-15	-1
EU552964|Romania|2003-01-15	345
KEXV01036801|Brazil|Pernambuco|2016-01-15	120
KEXV01035104|Brazil|MinasGerais|2017-01-15	-1
JN010735|Brazil|RioGrandeDoSul|RioGrande|2005-01-15	-1
AY999386|Brazil|SaoPaulo|SaoPaulo|1998-01-15	-1
KEXV01045317|Brazil|SaoPaulo|2017-01-15	148
KEXV01037955|Brazil|Parana|2017-01-15	-1
EF379192|Brazil|RioGrandeDoSul|2006-01-15	-1
KT355918|Brazil|MinasGerais|BeloHorizonte|2009-01-15	-1
EU553251|Romania|2006-01-15	322
KEXV01029740|Brazil|Pernambuco|2015-01-15	-1
AM041021|DemocraticRepublicCongo|2002-01-15	-1
KEXV01036792|Brazil|Pernambuco|2016-01-15	-1
KEXV01036271|Brazil|Para|2017-01-15	-1
JQ083030|Romania|2007-01-15	-1
KEXV01040734|Brazil|RioGrandeDoSul|2016-01-15	-1
KEXV01032358|Brazil|Bahia|2016-01-15	-1
KEXV01030923|Brazil|Parana|2015-01-15	-1
KF921999|Brazil|RioDeJaneiro|2005-01-15	-1
KEXV01036327|Brazil|Para|2017-01-15	-1
KEXV01037417|Brazil|Pernambuco|2017-01-15	-1
MN237043|Brazil|SaoPaulo|2015-01-15	42
EU553172|Romania|2005-01-15	-1
FJ591608|Brazil|RioDeJaneiro|2004-01-15	-1
EU553092|Romania|2004-01-15	368
KEXV01034987|Brazil|MinasGerais|2016-01-15	-1
KEXV01035355|Brazil|MinasGerais|2017-01-15	195
KEXV01033793|Brazil|Goias|2016-01-15	-1
AY359521|Italy|2000-01-15	-1
AY275771|Brazil|RioGrandeDoSul|2002-01-15	-1
KX159061|Romania|2014-01-15	-1
KEXV01043915|Brazil|SaoPaulo|2016-01-15	-1
HM025363|Brazil|SaoPaulo|2007-01-15	-1
JQ083046|Romania|2007-01-15	-1
KC340643|Spain|2007-01-15	-1
KC340132|Spain|2007-01-15	252
KEXV01037024|Brazil|Pernambuco|2016-01-15	-1
MN237352|Brazil|SaoPaulo|2016-01-15	-1
GQ399702|Italy|2003-01-15	156
KEXV01044361|Brazil|SaoPaulo|2016-01-15	-1
AY999463|Brazil|SaoPaulo|SaoPaulo|1998-01-15	-1
EU553188|Romania|2005-01-15	-1
KEXV01032376|Brazil|Bahia|2016-01-15	4
KEXV01044287|Brazil|SaoPaulo|2016-01-15	-1
KY640030|Brazil|SaoPaulo|2015-01-15	144
MK177767|Spain|2018-01-15	329
EU553060|Romania|2003-01-15	-1
KEXV01037806|Brazil|Parana|2016-01-15	-1
HM191572|Romania|2004-01-15	-1
MN237395|Brazil|SaoPaulo|2015-01-15	257
JF342287|Brazil|MatoGrossoDoSul|CampoGrande|2008-01-15	-1
KX887917|Brazil|Pernambuco|2015-01-15	-1
KEXV01009074|Brazil|RioDeJaneiro|2015-01-15	-1
KEXV01007405|Brazil|MinasGerais|2015-01-15	-1
KJ883122|Spain|2012-01-15	-1
HM025474|Brazil|SaoPaulo|2007-01-15	-1
KEXV01005100|Brazil|Ceara|2015-01-15	-1
KEXV01034809|Brazil|MinasGerais|2016-01-15	-1
KEXV01037171|Brazil|Pernambuco|2017-01-15	50
KJ194710|Romania|2012-01-15	352
KEXV01044141|Brazil|SaoPaulo|2016-01-15	-1
KJ883138|Spain|2011-01-15	242
KJ194678|Romania|2012-01-15	-1
KEXV01031787|Brazil|Amazonas|2017-01-15	-1
KEXV01045339|Brazil|SaoPaulo|2017-01-15	-1
KEXV01030848|Brazil|Parana|2015-01-15	-1
KEXV01016413|Brazil|SaoPaulo|2015-01-15	-1
KEXV01016339|Brazil|SaoPaulo|2015-01-15	-1
KEXV01032738|Brazil|Bahia|2017-01-15	-1
KP115517|Brazil|SaoPaulo|2012-01-15	-1
KEXV01014826|Brazil|SaoPaulo|2014-01-15	-1
KP231393|Romania|2011-01-15	-1
KEXV01045303|Brazil|SaoPaulo|2017-01-15	-1
KEXV01032993|Brazil|Ceara|2016-01-15	-1
KEXV01033535|Brazil|EspiritoSanto|2016-01-15	-1
KEXV01007393|Brazil|MinasGerais|2015-01-15	-1
KEXV01034555|Brazil|MinasGerais|2016-01-15	-1
KJ194806|Romania|2013-01-15	-1
KEXV01012006|Brazil|SaoPaulo|2015-01-15	207
JN010251|Spain|2011-01-15	-1
KEXV01029768|Brazil|Pernambuco|2015-01-15	-1
KEXV01039711|Brazil|RioDeJaneiro|2017-01-15	-1
AY643218|Brazil|SaoPaulo|2002-01-15	-1
KEXV01033688|Brazil|EspiritoSanto|2017-01-15	221
KEXV01045765|Brazil|SaoPaulo|2017-01-15	44
KEXV01007423|Brazil|MinasGerais|2015-01-15	-1
JQ082990|Romania|2003-01-15	313
KEXV01002594|Brazil|Goias|2015-01-15	121
FJ784224|Brazil|Goias|Goiania|2003-01-15	63
KEXV01034564|Brazil|MinasGerais|2016-01-15	-1
KEXV01044383|Brazil|SaoPaulo|2016-01-15	-1
DQ899697|Brazil|RioDeJaneiro|2005-01-15	-1
KEXV01042870|Brazil|SaoPaulo|2015-01-15	-1
KEXV01036396|Brazil|Para|2017-01-15	-1
KEXV01033657|Brazil|EspiritoSanto|2017-01-15	-1
GU288754|Brazil|SaoPaulo|2005-01-15	-1
FJ591270|Brazil|Parana|2005-01-15	-1
JQ280931|Romania|2003-01-15	306
KX607062|Spain|2010-01-15	227
MF403315|Spain|2013-01-15	-1
EU553267|Romania|2007-01-15	343
KEXV01046639|Brazil|SaoPaulo|2017-01-15	-1
KY639917|Brazil|SaoPaulo|2014-01-15	124
OL982315|Spain|2014-01-15	-1
KEXV01045214|Brazil|SaoPaulo|2017-01-15	126
KEXV01011595|Brazil|SaoPaulo|2015-01-15	79
JQ280902|Romania|2006-01-15	-1
MK177747|Spain|2015-01-15	329
MN236300|Brazil|SaoPaulo|2014-01-15	-1
KEXV01002809|Brazil|Sergipe|2015-01-15	-1
MK177757|Spain|2017-01-15	329
MT788283|Italy|2011-01-15	259
KJ883140|Spain|2010-01-15	-1
KEXV01037978|Brazil|Parana|2017-01-15	-1
EU553140|Romania|2005-01-15	-1
EU552948|Romania|2003-01-15	356
KEXV01036660|Brazil|Paraiba|2017-01-15	-1
KEXV01039524|Brazil|RioDeJaneiro|2017-01-15	-1
FJ591481|Brazil|Parana|2006-01-15	-1
FJ645441|UnitedKingdom|2003-01-15	-1
EU822585|Spain|2005-01-15	222
KEXV01036003|Brazil|Para|2016-01-15	-1
KEXV01007629|Brazil|Paraiba|2015-01-15	-1
EU553235|Romania|2006-01-15	-1
KEXV01015582|Brazil|SaoPaulo|2015-01-15	85
KT737358|Brazil|Amapa|2014-01-15	-1
AY901736|UnitedStates|1994-01-15	316
EU553155|Romania|2005-01-15	-1
KEXV01045640|Brazil|SaoPaulo|2017-01-15	-1
KEXV01008933|Brazil|RioDeJaneiro|2015-01-15	-1
KEXV01032472|Brazil|Bahia|2017-01-15	-1
KEXV01045235|Brazil|SaoPaulo|2017-01-15	-1
EF517435|Bulgaria|1997-01-15	-1
KEXV01045897|Brazil|SaoPaulo|2017-01-15	-1
DQ877792|Belgium|2003-01-15	-1
KEXV01016235|Brazil|SaoPaulo|2015-01-15	-1
EU553156|Romania|2005-01-15	-1
KEXV01002632|Brazil|Goias|2015-01-15	-1
KEXV01037731|Brazil|Parana|2016-01-15	149
JQ796129|Cameroon|2009-01-15	-1
KP231392|Romania|2012-01-15	-1
MN236830|Brazil|SaoPaulo|2015-01-15	75
EU553076|Romania|2004-01-15	-1
KEXV01007450|Brazil|MinasGerais|2015-01-15	-1
KEXV01034612|Brazil|MinasGerais|2016-01-15	-1
HM534040|Brazil|SaoPaulo|2009-01-15	155
KEXV01045456|Brazil|SaoPaulo|2017-01-15	-1
KX159045|Romania|2014-01-15	-1
KEXV01033385|Brazil|DistritoFederal|2016-01-15	121
KEXV01043538|Brazil|SaoPaulo|2016-01-15	-1
JN010241|Spain|2010-01-15	-1
KEXV01037829|Brazil|Parana|2016-01-15	-1
HV0084|Brazil|Bahia|2014-11-11	-1
KEXV01040142|Brazil|Roraima|2017-01-15	-1
KEXV01033711|Brazil|EspiritoSanto|2017-01-15	-1
KEXV01004761|Brazil|Amapa|2014-01-15	-1
KEXV01016420|Brazil|SaoPaulo|2015-01-15	-1
KEXV01043428|Brazil|SaoPaulo|2016-01-15	-1
KEXV01039337|Brazil|RioDeJaneiro|2017-01-15	-1
MN236610|Brazil|SaoPaulo|2015-01-15	216
KEXV01034621|Brazil|MinasGerais|2016-01-15	-1
FJ481659|Spain|2007-01-15	-1
EU553044|Romania|2003-01-15	-1
KEXV01037287|Brazil|Pernambuco|2017-01-15	-1
KEXV01036350|Brazil|Para|2017-01-15	-1
MN236867|Brazil|SaoPaulo|2015-01-15	207
GQ400485|Portugal|2004-01-15	-1
KEXV01036242|Brazil|Para|2017-01-15	-1
KEXV01045551|Brazil|SaoPaulo|2017-01-15	-1
KEXV01039288|Brazil|RioDeJaneiro|2017-01-15	-1
JX300123|Romania|2007-01-15	-1
KEXV01038669|Brazil|RioDeJaneiro|2016-01-15	-1
JN010229|Spain|2010-01-15	-1
KEXV01043318|Brazil|SaoPaulo|2016-01-15	-1
AJ577733|France|1999-01-15	27
DQ189088|Argentina|2002-01-15	106
KR066125|Brazil|RioGrandeDoSul|CaxiasDoSul|2013-01-15	-1
KEXV01038101|Brazil|Parana|2017-01-15	-1
MT417762|BE|2019-01-15	291
KEXV01007131|Brazil|MinasGerais|2014-01-15	-1
AY999532|Brazil|SaoPaulo|SaoPaulo|1998-01-15	-1
KX159014|Romania|2013-01-15	336
KJ194690|Romania|2011-01-15	-1
KEXV01037377|Brazil|Pernambuco|2017-01-15	-1
MG365863|Brazil|RioDeJaneiro|2011-01-15	22
KEXV01035109|Brazil|MinasGerais|2017-01-15	-1
JN669482|Argentina|2003-01-15	-1
HQ638791|Brazil|MatoGrosso|Cuiaba|2009-01-15	-1
KEXV01016367|Brazil|SaoPaulo|2015-01-15	-1
KEXV01033814|Brazil|Goias|2016-01-15	-1
KEXV01036684|Brazil|Pernambuco|2016-01-15	-1
AY999467|Brazil|SaoPaulo|SaoPaulo|1998-01-15	-1
KEXV01039030|Brazil|RioDeJaneiro|2017-01-15	-1
KEXV01029571|Brazil|Para|2015-01-15	-1
KEXV01046756|Brazil|SaoPaulo|2017-01-15	-1
KEXV01045000|Brazil|SaoPaulo|2017-01-15	-1
KJ194785|Romania|2012-01-15	-1
KEXV01045257|Brazil|SaoPaulo|2017-01-15	-1
MN971890|Brazil|Maranhao|2016-01-15	60
KEXV01044838|Brazil|SaoPaulo|2016-01-15	-1
KEXV01034902|Brazil|MinasGerais|2016-01-15	-1
MN236343|Brazil|SaoPaulo|2014-01-15	-1
KJ395719|CapeVerde|2011-01-15	-1
HM025743|Brazil|SaoPaulo|2005-01-15	-1
JQ083013|Romania|2008-01-15	-1
MN236852|Brazil|SaoPaulo|2015-01-15	318
KJ883112|Spain|2012-01-15	-1
KEXV01039628|Brazil|RioDeJaneiro|2017-01-15	-1
AY441851|Brazil|SaoPaulo|SaoPaulo|2000-01-15	151
GU326171|Spain|2009-01-15	-1
KEXV01044728|Brazil|SaoPaulo|2016-01-15	-1
EU552991|Romania|2003-01-15	-1
KEXV01043303|Brazil|SaoPaulo|2016-01-15	-1
JQ083014|Romania|2008-01-15	-1
KEXV01033985|Brazil|Goias|2017-01-15	-1
